id,content,label,Not Relevant: 1000 | Relevant: 725
1050847512497504286,Do you mean Prop House Grants? https://prop.house/builder,,
943964002730528788,Like what if I had access to capital to make this into something?,,
1016837941521293332,https://discourse.nouns.wtf/t/low-fi-nounish-noggles-by-bigshot/2103 <@930317640487030854> on the scale of 1-10 how useful would low cost easy to ship nice quality cardboard Noggles be to your activity? This sample@is just a sketch made on a home printer so final will be heavy card stock witb a pro level print job,1,
1002331282979700806,"for 2) Generally, I think the host feels their way through it--they do need to be aware of the pace and read the room--if the discussion is good and the audience is there--let it ride--but if it is not pacing right, and feels heavy, or we feel like we are just filling time--the question becomes, why fill the time?",,
978132461882069053,Deeze already in the nouners?,,
1004578370664812594,Are we doing hourly POAPs?,,
907246216297975869,wen Hackathon?,,
1021831821052350546,Well that is caffeinated and nounish! How about Wednesday Oct. 5th 8pm?,,
1029784220450685009,Can we give an extra .069 to two runners up?,,
1091813647002640444,What was it,,
979600811271282729,UFO doesn’t scratch the itch? Like a rocket?,,
902219750233501707,"what's your use-case? unlike `tokenURI`, there are functions that guarantee this, rather than relying on assumptions",,
1015929501613576243,"Thank you so much for this, it is GREAT!!!!!! 🙂",,
899696291796369459,May I ask how did you created your art ? Did you draw 32x32 PNGs and then encode the image via the sdk and push it to contract ?,,
1081009775980073030,You mean Wizard meme contest?,,
1009674494505386005,whats the rally?,,
958909384208027708,"Hi friends! 👋 I'm trying to figure out the correct translation of Nouns in Japanese. Google Translate says it's ""名詞"". I don't want to assume that's correct, but maybe it is? Thanks in advance — I really appreciate it!",1,
1053918668356067369,"look at work #11, it's too simple and uncreative for a selected photo",,
1065452959737061438,<@477252837198397442> <@884962731034284043> <@884654252486696960> we good to go in 20 min?,,
1024632182389620796,Do we get the hole utility by buying a noun on secondary ?,1,
901672139189534750,Oh. Did you first run npx hardhat node?,,
1061469294384390235,"dude this is awesome, looks like time to level up my PFP i never thought of using the playground like this 🔥🔥",,
1085093708493496321,oh cool! do you mean we can post it ourselves??? sorry not sure on the format since its new,,
912392488646504519,What is it?,,
901802472476143636,"Also, on a related note, I noticed that the descriptor potentially allows for the use of a tokenURI that could be a URL, instead of the Base64 encoded JSON. Is there a reason for this?",1,
986419538436427796,Awesome. What day would work best for you Deeze? We’ve been hosting a Live FOMO and contest show called the Noun Square the past few days on @noun_o_clock.,,
874053164767268914,"How come no one registered https://nuns.wtf and launched some pixelated catholics nuns project, yet ?",,
929697896297807884,bird game?,,
1086280457706020894,um?>????,,
880396145849958470,how can we get nouns?,1,
974029612696870944,is there timer reset on the lil nouns auctions?,1,
939231459632357456,what about a dentist? I build teeth...,,
1054815025270886460,Last point to Machi looking for exit liquidity. Have you tried listing your nouns on marketplaces at the avg daily auction price? I'm pretty confident they will sell instantly. You're incentivized to build value in the ecosystem so that the auction price grows by market demand,1,
1022217535824855182,The nouns protocol architecture shows a 'Settler' that is essentially calling the settleCurrentAndCreateNewAuction() function to settle and create a new auction. What is the 'Settler' and what is making the call? Is just an automated process polling the AuctionHouse and making the transaction when the time is up?,1,
1055198315635015840,Which David?,,
1034249799626661938,yeah right?,,
979487327560814592,Does moderation mean that you have one bong rip instead of 5?,,
937174316380995604,"is it a fork of the front end repo of the underlying contracts? this UI looks great.
Wanna send me a DM? I'm working on a broader proposal for a fully featured Nouns Marketplace and this could make a great starting point.",,
956700742150922301,wanna start CC0LLECTOR DAO? 😅,,
993310851337568266,<@819316859097579530> what device you use on spaces? You always have the clearest mic!,,
1013370672451436544,"The classic risotto preparation requires almost an hour of constant attention and stirring over a hot
stove. But microwave risotto takes only 3 minutes of preparation and 18 minutes of unattended
cooking, so I am willing to make it even for myself of a quick lunch.
Barbara Kafka discovered that risotto could be made in the microwave. I have modified Kafka s
original recipe slightly to make this fine, astonishingly easy risotto.
INGREDIENTS
1 tablespoon fruity olive oil
3 shallots, finely chopped
1 large garlic clove, finely chopped
1 cup Arborio rice
2 cups chicken broth
1/2 cup dry sherry
4 tablespoons freshly grated Parmesan cheese
PREPARATION
1. Stir together the oil, garlic and rice in a medium microwavable bowl, and microwave on HIGH,
uncovered, for 3 minutes 2. Mix in the broth and the sherry, cover, and microwave on HIGH for 18
minutes. Stir to see if broth is absorbed and risotto is creamy. If not, microwave for another 2 to5
minutes, then stir in the Parmesan cheese and serve. Variation: Mushroom and Tomato Risotto While
the Risotto is cooking for 18 minutes in the microwave, I often like to prepare the following
condimenti, which I add to the risotto at the same time I add the Parmesan cheese. 2 tablespoons
unsalted butter 8 ounces sliced white mushrooms (about 2 cups) or 4 ounces shiitake mushrooms 3
small tomatoes, peeled, seeded and chopped 1/2 cup fresh or defrosted frozen peas 1. Heat the butter
in a small skillet over moderate heat. When it begins to foam, add the mushrooms and tomatoes and
gently sauté, stirring occasionally for about 5 minutes, until the mushrooms are tender and the liquid
from the tomatoes has almost evaporated. Add salt and pepper to taste. Turn off heat and set aside. 2.
After approximately 18 minutes, when the rice is tender by still firm, add the condimenti, and stir
vigorously to combine with the rice. Serve immediately.",,
991014747983978506,"have you been given edit access by Discourse? after enough time, you'll get a notification about your increased ""edit"" privileges, or <@618796826577076245> can manually grant it.",,
1051554554786893944,can the multi sig be also delegated to one main treasury man or smt?,,
997130264960577646,"Sounds cool, what's yours KPIs for assessing proposals?",1,
1027642492771913860,"Looking at getting hats made in association with the event at the heart of Prop 💯 . We have a rising country music artist that is expected to perform live during our biggest event of the year (Oct 29) when we are likely to have special guests. What color combo do you like? (Blue fits the event colors; gray is neutral; khaki is neutral, looks more like a Nouns background color, and can be autographed.) Blue = 💙   Gray = 🖤   Khaki = 🤍",,
1031376579223371818,"Sure thing, will send shortly. Just confirming is noc 12:37 EST?",,
1019760755039555634,I heard about it.  Is it live?,,
919272200857608233,"gm fam!
I was wondering... when sneakers? lol",,
1011295299496595517,"thanks Oni!

as others have said before, the future benefit of the DAO voting to produce and sell items seems unrelated to the current proposal, something Dopamine would likely agree to do anyway down the line

so still trying to further clarify what is the DAO doing in the current proposal?
since this doesn't seem to fall in the public goods bucket
is this a venture bet on a future revenue stream?
is this a proliferation bet?

what does success look like to you? <@162709914966294528>",1,
974866623838158878,"hello, just want to ask if I bid ETH, will I get refund if I didnt won?",1,
1016922475487047701,"Just a quick question, do all the proposals have the same quorum, or do they change depending on the size of the fund requested/the context of the proposal?",1,
949808971605213185,like this?,,
1033783249199173772,"Oh, that reminds me of <@959129955755757588>, did you get the transcription thing down for the Soapboxes? Still waiting on bulk uploads from this week",,
955440225201578004,does bidding via coinbase wallet work with the lostnouns?,1,
981027964315631686,mint free?,,
1075550418937061427,what if builder box was the concept of the DAO here where we are an on ramp into the builder ecosystem as a DAO?,,
1069220664671752314,when is the show premiering?,,
1009262800654303354,"<@353221273784156161> for vis, is label design locked down yet?",,
956972843009204284,<@!557727542149120010> would it be a simple task to extend this drawing to fit within this 2:1 aspect ratio a little better? Though I don’t mind the full bleed effect as-is myself,,
998577446037225635,"Maze “Shinning” is a bit boring, could add blood?",,
1025097688758366269,"to confirm, it's the lil nouns space, so next space will be lil sisters?",,
1034570212890116257,Are we going to bring this discord up in the call today,,
1006599536191479878,Is this AI or Honk Learning?,,
1004831983723090030,what are the restrictions on teh floats? can you have any inflatables incorporated into the presentation? cna we get a marching band?,,
1026855990366306425,Yeah what are we doing for any format stuff- should I just shut up and airhorn?,,
1033818972371570858,"Seems like you upped the gas price but not the gas limit in the 2nd transaction, I've just been adding 20K+ to the suggested gas limit when I'm refund voting via Gnosis wallet",,
1082282762872041523,Who’s in <@&1070502894035554324>,,
1075857756554280960,do I have o coordinate the POAP?,,
1067928643172581489,Can projects be discussed during the call? Small grants in particular? <#1065003837489950770>,,
1070045927823392858,"love that we're starting to use it more, seems powerful",,
1028823985296781402,No response?,,
957644078156230676,did you see upstairs ?,,
1013208873735295067,What does this chart mean lol,,
870376594303238254,I still don’t understand the reasoning behind an auction for an avatar that carries equal voting rights regardless. I understand there are other attributes but does anyone know what those are?,,
986472044139003914,<@!910446457004359680> —your creations these 2 POAPs? Love!<a:noun_heart:907783392182014012>,,
940611029665210388,So are official nouns apeing into the budlight nounsdao collab?,,
1015337937531064320,Could the square around the text be a noggle in some way? <@910446457004359680>,,
1089583296821858425,"Her so called close friend will call you ""ser""???",,
973771353008275496,"wait nvm, it's still going lol",,
1059504865757376593,Should Botfrens <@610573207975624712> just go on-chain instead of posting in the next round?,,
1092627143361564692,"hi everyone, does anyone know how to put up props without a transaction? goal is for the DAO to vote on a prop onchain without executing any code.",1,
996798495069569133,"anyone know why the subgraph doesn't return the full list of nouns delegated to nouncil? the `delegatedVotes` count is correct, but the `nounsRepresented` list is missing one.",1,
872107455675523112,"I am sure we will have to find more ways to raise money, but this sounds like fun one (SubDAO)?",,
1023871100666531882,"I think sharkdao needs to be a PM right? It’s like 2:30am for me, so assume it’s not an AM.",,
1082835064074797156,not sure.  <@619304520056569857> what do you think about a tweet that shows the twitter embed (with the local time/date) vs. an image with the embed in a thread?,,
988540857575673938,how long should it be?,,
1038172855789162576,Do we have images from the new shows?,,
1056269302883434556,Genuine question: have you ever created anything at all with AI?,,
1090238144483446836,"<@708131862731554917> if we can keep NOC going to noon, I wonder what you think about rolling HACK/FM into the same space?",,
1072645036400988230,👀 ?,,
1019625786329800805,have y'all been to the land down under before?,,
1019976388532518912,<@&1011390425745080453> feedback on the show?,,
1016128717585645658,We will have our mics all off?,,
955472869805129738,this is a quick slide gift box I think I am going with . I like the clean look but the fun character opportunity on the box will let us put your nouns out in full force Please let me know your thoughts on this and the red PMS color i asked about earlier. I am leaning towards the fun with a selection of NOUNs on the sides and possibly inside the box. How do we want to chose approx 20-30 nouns to use on the packaging? this may be a chance to hace your noun in the MOMA gift shop.,,
1075842744938942474,wdym put in the nest?,,
1090033437576015963,do we boot him as a listener?,,
1084209797412421702,"aight im back, did you still need this pulled? 😅",,
1008859651242217533,It's a Nounders noun. Anyone know how this came about?,,
1055130574676832336,"did you launch another DAO too? Are you official? If so, I'll give you the role!",,
1004013771347472545,<@410593947027505162> glasses behind the hair or too much?,,
1060240602958135449,What if they do 1 week of submissions and 1 week of voting for the next rounds? So we can get these funded and then see what has not been funded.,,
1031273338770837705,two for one?,,
989576824461865010,maybe the move encourages hanging out in there more?,,
1071923693657260052,You fully out now?,,
989783595084296192,"Does anyone have the Noun O'Clock Tower as SVG?
I just ripped the Twitter PFP and it's a 400x400 jpg.",1,
1023273101548601496,<@708131862731554917> Where are we with NounsJapan radio?,1,
864964869240127490,I didn't wish for anything. I said it will certainly be a very interesting. How frequently do societies face cases with absolutely 0 legal precedent at 2021?,,
1043094488945532969,Now you get what I'm trying to say?,,
969923645935853589,Are you here 0xe8aea1bba7aec9b7a4522e6c2a96327964c217cb? DM please,,
1029049113255366656,"gm <@&1012325135551836247> We are working on getting default assets into place so that we can set things up earlier!  Working on the Milk & Cookies Show now.  

Can you please send what you would like for the default text and image?",,
1011829829110345839,<@362737590430072862> next steps?,,
1009551265426067487,when would you be free by?,,
908035228243746856,Stay tuned for hoodie updates… this is a tease of something special I’m working on….,,
943909887237304371,"Okay thanks for the answer, so there isn't like a strict period (say 3 months) after a noun gets sent to the multisig, for which that noun is unavailable to trade/sell?",1,
922586065599070249,"Has anyone had challenges with using the word ""Noun"" in derivative Nouns collections on OpenSea? I'm trying to set up a collection called ""Crispy Nouns"" and it errors and says its too similar to other names. I reached out to support, but it's been weeks and no reply.",1,
994039648244482048,What’s the prize for the contest?,,
1049121359424389130,<@806284850763006012> have you got intro music? <@343265035843403776> ?,,
871780889980440657,"Feel like a lot of projects on working on this idea, I think Punks Comic specifically is exploring this",,
1063186353677930576,Hmmmmm then is there no way to edit after on OpenSea ? I feel like I did it after the fact.,,
1085638212468346901,gm <@&1012325135551836247> we good for tonight?,,
985571400838418472,40 gwei okay? I did now 11,,
950102729160790037,Interesting question. We’ve got 3 delegated votes. Do the poll results reflect all 3?,,
1065332271780986910,"like i said, it's one thing if it's a TNS specific alpha channel- like if the thing you and volky are dropping are TNS related, that could be cool. Supporting the network getting you access to WIPs, a la Patreon- even mints by TNS, since that would be on us anyway. but a _general_ alpha channel? makes me nervous",,
993678750036279376,"Uma parte da nossa equipe está no Br mas temos colaboradores em varias partes. Tem cores que não estão no Brasil, inclusive 🙂

Como será o projeto do <@!413140609662976030> ?",,
1084548625620815872,"anyone know why, This is nouns, NFT is trending?",,
986368640867786792,"I'm looking for info to apply to join nouncil as a developer. I believe there is a monthly application process, does anyone know how to apply for this?",1,
1030022008622292992,What app is this?,,
1002207362783920298,They’re working on a Soul Bound Government token. Can they come to the end of the Nouncil meeting or should we set a time?,,
1053090195299369011,but my art and participation will only be valid if I connect my accounts and send it through calabara??,,
1087882815393247262,I am not sure the robot you are referring too but this is likely best shared in the square channel. Do you mean artmtr?,,
987050031402057788,"thank you! quick replies:

* isDataURIEnabled: was thinking to keep it for the sake of forkers, for the case of perhaps wanting to launch before all the art is ready, with some easier-to-deploy URI-based placeholder. perhaps something like a ""reveal"" moment as well. does that make sense? 

* Inflate: will look into gas implications and update

* palette: will look into changing it then from a pointer to bytes",,
1013752343772278815,Dude that’s crazy our view time is 21mins out of the gate holy shit,,
1027328011634216960,"Do you guys have any specific text you would like us to use in the tweet?  What tags, etc?",,
998672757791412224,"I posted a thread about NounsDAO today, and was hoping to get feedback from the NounsDAO crew! Is there an appropriate place I can post this?",1,
952313245375537162,"Thank you , I have you on Twitter and will get in touch when I get full pricing from Netherlands on large scale order of mini 1x1 bricks for building something I had in mind for some time and taking shape now , once I have that I would like to compare with printing as some of the things I've seen you do and what <@822566834632654858> is doing , have me thinking about changing the process, make it faster , keep it in the Nouns family , be able to share it easier with other interested projects, it suits all ""Pixel"" projects.",,
997247340442292314,"|
|
**SAMPLE PROPOSAL WITH NEW ABSTAIN**
Do you like Jazz?",,
991811996720832553,"What’s ur name on Twitter?
Maybe tag Nouners here, I can’t tag",,
1085925217391607900,doing good! just resting this week from drawing lol hbu?,,
983427527492112394,save that meme for when there's a financial incentive pool - it's a sure winner hah ah,,
1055896230078726194,"I feel like this has been answered, but it doesn't seem clear. do we have that breakdown doc yet?",,
875426919649255486,Any NounsDAO members want to cohost?,,
874491133659594772,or is it more?,,
1032186712631287830,"<@650824125056548865> I had been extremely busy with work/family, and hadn't realised there was this channel for us. Mizuki shared the link and let us discuss this with the team first and get back to you. 

Want to clarify that the prop house is for TNS? Again will discuss with the team, but it will be great to get funding from prop house to run our shows.",,
1026940548008902798,what's up,,
1014560037210968114,maybe best to do the spaces link as a reply to that announcement for visibility?,,
982104781709537281,"Great site. Any other additions happening? It would be cool to have some kind of rolling record of the current Nouns that are delegated, but I don't know if that messes with privacy for anyone.",,
1016774232799182979,<@303004182129147905> <@375448233696165888> is there any reason we would want a rich text editor for Roko edits? or is plain-text fine?,,
996951601275216022,especially regarding what are the assets of the foundation -- for example the treasury? and are those being filed by foundation.,,
1002589765620736122,"i tend to agree with <@791463069426384917>, but what im missing from this entire discussion is how we get ""from here to there""?

how do we reach the +1B treasury? what do we think the path looks like to be in a position to fund larger props in 2-3 years?",,
972925054172151808,some people in one of my discords are obsessed with MegaPonts do you know that stx project?,,
1032777256348680202,Let’s chat tomorrow?,,
1081737360477257748,"Thanks Juan, will copy my response here as well. I think it is in part technical. There's no central place for proposal owners to update the DAO and we don't suggest that they do. 1) There needs to be a tool for easy communication between funded proposers and DAO members and 2) the DAO needs to suggest that proposers update if they are funded.

Here is my response from Twitter as well

> I think the DAO should suggest that builders give updates if they are funded. This is not an unreasonable request. This suggestion could be made during the proposal flow. Not a definitive rule, but a suggestion that conveys the message ""We have this tool and you should use it because we love updates and enjoy seeing your progress"". I'm not aware of any suggestions of how a proposal owner might update the DAO, or actions they should take after they are funded. 

> Without a central discord, Noun communication is fragmented. How does a proposal owner know where to post updates? There should be guidelines around accountability once funded and we should provide a place for builders to give updates to the DAO.",,
888380326307569724,"*fc93 aping hard and fast, lately.

… but overall, this looks fine to me.  SharkDAO is very distributed (and I support the movement to more programmatic voting by sub-DAOs).  The Nounders multisig is distributed, so the trend of ownership distribution does not feel problematic unless a whale goes on a consistent buying spree.  I’ve heard some argue that the current avg. NOUN price prohibits that, but I think it’s a potential risk.

I believe the intention of the Nounders was to prevent any single owner or sub-DAO from acquiring too much control in the project.  Curious as to what controls (other than the Nounders’ veto) can prevent that? Any idea I have come up with feels overly restrictive.",,
1043186913433108570,<@959129955755757588> is Frank's handle @frankdegods?,,
929697729909755937,what about like a nouns zombie infection game but you play as the horde and whenever you infect something they are now wearing the glasses,,
1068693650583851119,<@343265035843403776> are you avail as starter for this at 8pm EST?,,
1009554127392616498,Hey quick question. I have some ETH nodes running on aws that I had some devs setup for me. It’s becoming too much of a hassle for me to get their help (I’m not a dev) when they go down. Curious if anyone knows of anything other than staked.us as a solution to manage the nodes? Need to merge them and staked doesn’t have that capability yet.,,
1066063029080444938,"just to confirm, you'll fire this one up <t:1674241200:R> <@708131862731554917> ?",,
922275833740156989,"Your novel is about ""two 26 year old former college roommates who build successful businesses and become involved in a love triangle with a mysterious woman."" Which Nouns, from the nounsdex, make sense in the world that you've written?",,
936091184852500550,what prog u usin to scale?,,
986346872476151838,How’s the contract ensure it doesn’t mint an already minted noun?,1,
880512350694813758,Art? Code? Solidity code?,,
1062501828245336184,"Would dao be interested in financing its creation? (well, after everything is done in regards to legal questions)",1,
991831158209921094,in discord?,,
982004643838193674,is it a parameter that one can pass to geth?,,
1015065646918279188,"<@410593947027505162> I heard <@1006769481068073041> speaks in different voices, including famous celebs?  True or nah?",,
963658357481291836,"<a:boba:923841569440825395>  **04/12 Nouns US Weekly Call** <a:boba:923841569440825395> 

**Toadz Acquisition Proposal**
- https://nouns.wtf/vote/55
- Dont think this should go through with NAC
- What do people think of acquiring toadz?
    - Something to be said of signaling other collections/communities
    - What would we do with them?
- I think there are more productive ways to help other projects
- Does just buying send that big of a signal? Display them anywhere?
    - If it’s just sending a signal, we can do so with only buying 1 of a collection
- There is already so much to focus on with Nouns

**NFT Purpose Blockchain**
- https://discourse.nouns.wtf/t/create-the-first-purpose-built-nft-blockchain-run-by-nft-projects/965
- 2 Nouners on team
- Potential Use Cases: Noun lore social feed and fight club
- Nouns would be a first/main NFT projects to be used on this (Fight Club Game)
- Who is the team?
    - Brennen.eth
    - Honkdiddly
    - Evan
- Is the 125E is a strategic relationship with Nouns?
    - Potential VCs looking for DAO partnership/capital
- Semi-permissioned blockchain
- Has this team built other blockchains/NFT platforms before?
    - Not exactly, but have been in space for awhile working other technical projects
- Could mitigate concerns of having to interact with your NFT
- Why not come to the DAO at a later stage when the product is built & proven?
- We should think of this as “would be use the utility on top” as they want to build either way
- May need a deeper dive on the actual use cases for nouns as opposed to blockchain tech details

**Beer Garden**
- https://discourse.nouns.wtf/t/proposal-sponsor-charity-beer-garden-and-establish-str-housing-for-local-childrens-hospital-families/787/17
- Likely no bud partnership as of now
- Exploring other potential Sponsorships with beverage companies
- If another national beverage company wanted to become part of the DAO, how does that impact relationship w Bud?
    - Seems valuable to have competitors, but would ideally bring in other partners before another beer company
    - Nothing stopping anyone or any company from buying a noun and joining the DAO",,
1002055772173246505,how do you add images and bold to proposal,,
960153480117485638,"Hey <@383705280174620704> , <@830450430219386902> it's been a while since the last update (over 3months), are there any news you would like to share? I know there was no timeline in your original proposal but maybe you have some ETA for the project?",,
1059538168099115158,"you too, huh? 😂",,
1091114584087208118,hey just confirming this is 0.0069 and not 0.069?,,
984742345201315840,"No way, really? I've never tried a new version.
Will check it out.",,
991724195924942972,is there a forum for discussing upcoming proposal for the second nouns client? we're workshopping ideas to submit a functional proposal for that,1,
986097817971998750,Is there any place to get feedback on proposals here?,1,
1020718227589972039,You touched grass in 2022?,,
888102128705474590,how to create a nft and auction on nounce,,
1006240657817473184,why am i like this,,
1087521905927524413,How you getting on <@343265035843403776> ?,,
1059871789301375076,What do you guys think?,,
1063193397013262336,What info does spacesdashboard have?,,
999701017807560825,"HeyMaya, defnull, and I put in for Nouns Dispatch and would love to have your vote. I'm abstaining for that reason, but I wanted to explain a little further. We want to create a customizable homepage for Nouns where you can insert the data that you want to see the most. Data hungry? Put up historical charts, treasury info, proposed transactions, and rarity scores. Builder? Put up prop information, load in your favorite project updates, newsletter, and a custom twitter feed. Social? Load in fomo, auction trackers, noun o'clock, and the general discord. Maybe you'll create different pages for different times of the day and switch between them when you want to. That's the long-term goal.

Most of all, we want to make this a platform that can be built upon. When new projects start and exciting updates happen, we want those groups to be able to plug in and build their own panels to add to the platform so it can change and grow as the DAO does. It's a big vision, but if we can create the foundation and a few panels to start, I believe it will be incredibly useful to the community for a long time in the future.",,
1021933086713323520,<@930985786449481858> all good for tiny Dino’s?,,
1032308050092097568,can any technical analysts in here tell me what that pattern is called?  whales accumulating?,,
967238338182512662,30 wat?,,
993408388996280393,And it is given back on this settlement transaction aswell?,,
984256385657221182,At what point do proposal-ideas get moved into Discourse? (I'm trying to make Lil Nouns process better :)),1,
1030144981781987428,Is 14ETH too much for Costume Contest?,,
982501793722425364,Outer Range inspired?,,
991677468421394522,as a game?,,
1092107281937748110,Any advice on how to respond ? 😮‍💨,,
978773687308288080,any nouns watch anime?,,
1054166824759087184,<@!501964507439038474> server might be getting raided rn?,,
1083832339886526536,hmmm.  so you want everyone to always have to click to see the sched?,,
1027911639179206716,wen team meeting?,,
1087950336725090365,"<@708131862731554917> do you think a tweet that it is cancelled is necessary from the TNS account?  or, could the person who runs it tweet from their own account?",,
996145067431575673,Have we asked Moonbeans guy or Brandon mighty?,,
1002631261191405661,"This is obv awesome, but how much impact does it really have?

does it spread nouns to:
- new audiences?
- influential people?

not trying to be dismissive, im a big fan of these, just genuinely curious what the success case is for this type of proliferation?",1,
1055217858403111005,Retro funding haven't you received a grant in the past for these tasks?,,
1067939990039965846,thanks <@756585502391664822> — let’s keep this going. did i miss the poap? <:smokesticker:1001138757996646401>,,
1022895331928715365,"Will Roko vote, <@303004182129147905>?",1,
993990928664625303,"Yeah that’d be cool, I’m happy to make what I’m thinking.
Like I’m thinking out own section with those few buttons as well as the Twitter. And website once that’s ready.
But yeah, I’d love to have a play with it too 🙏 what do you need from me to add me?",,
1001315915469688882,thoughts about today's show @everyone?,,
1002321204901859439,How nounish is this?,,
933129411962761246,any devs interested in collaborating on Nouns Fork/PFP hybrid project?,1,
1061297531096666213,May I ask if you're a US resident or non-US resident? There are certainly different levels of risk associated with differing jurisdictions.,,
928642386396082196,How are u my friend🤩,,
1039315109832572948,What is the approx start time for NOC tomorrow. by my math the auction ends at 3:40ish EST and I wanted to relay a start time for NNS,,
1033834602952925295,we say 5 or 15 minutes. maybe people are rounding differently.  hmmm.  what if we just leave NOC to you?,,
923939992844247061,What would a seahorse noun look like,,
1079985464318115870,any chance of a bonus for Messhup as well?,,
1059793660176248872,seems the bull has started again?,,
1014111610652086323,"Hmmm, not just that, the website doesn't show the 67 ETH bid and it says the 2nd place bidder won it... probably the subgraph didn't pick it up properly?",,
984442450833719306,Is it pixelated poop? 💩,,
998985100798730272,does he?,,
962365765636485190,can you have the pixel be set as lets say a post it note so it looks simple but as you zoom in you see that there are many images that make up the pixel grid?,,
896374001998364692,"Just for fun, what’s the best and the worst Noun for 69?",,
877647789696380943,what i'm curious is why the difference between 113eth and the 119 that was spent according to party bid?,,
1014557755589275680,What time are we thinking the show will be at next week?,,
1004759106583806102,Have you sent,,
1090031065978130562,does anyone know what might cause that?,,
997762562538098688,"Need discord admin to see that channel if it still exists... it would be under the ""chives"" from what I understand",,
893655689443016714,What’s your process for selecting words?,,
1079281996699815986,"Hey all, does anyone know if Lil Nouns uses the same governor contract as BuilderDAO?",1,
1060956934037049354,Today's call is member only right?,,
1065373651790213202,This is great. Only thing I would like to see is a bid button on the DAO details page so you dont have to switch back and forth between pages maybe?,,
1051622706732347452,"A question we rarely ask ourselves, dream team and all....  what about us?  If we have them, will Toady be with his wife and bb for first Christmas or running 2-5 shows a day?  are we doing the nouniverse a service or disservice by having them?",,
1084851307539611710,you got it?,,
1038278978122809384,<@202986009216942080> why are we not just forking FOMO and fixing the issues?,1,
930849267134918707,Maybe we can get the iOS team to include us in their app? That seems like a more efficient way to get the notifications out,,
916132608918827109,Like this?,,
986330529106366495,never been made as in it doesn't exist on mainnet nouns or something else?,,
996213884056784957,can we just get the sailor?,,
925628183804534784,Do I give feedback about testing here??,,
1007760826796605644,what do you think deployment costs will be using on-chain images?  4 ETH?,1,
980603922819481630,Anyone done a stamp? <a:noun_heart:907783392182014012>,,
995411414753755187,In what website can I find upcoming 1/1 pixel artists?,,
1013370806027436092,anything you guys loved? loathed?,,
1035345903311142982,Can someone please draw a non pixelated version of this dead whale? I am having trouble understanding what is going on in this image,,
981471653349429259,I’m sure there is a noun head for this?,1,
1021005390416183349,"Hey there,  would you please dm me on twitter?",,
987383433825243166,and a contest?,,
984640973185355806,Nounsprophouse is for separate proposals from the Nouns based proposals right? And I don't need a Noun to submit a proposal to the prophouse?,1,
874712503140122735,Scarf or Braces?,,
959989388983537694,I will have to look at the hyperstructures pod.  Do you have a link?,,
1030173364255473685,I’m starting another lap around the solar track today. Help me celebrate? Go to <#1022587945313636485> and follow the guide to “recommend an imagery refresh” so noggles might appear on Google Maps/Earth. It only takes 2-3 minutes.,,
1035625266036346930,age you worse than the beach boys?,,
1001327331736043610,"ahhh gotcha!
I wonder. Do we just announce on the show ""for fans of the show, there's a prophouse poap to celebrate the NOC Frontend win""",,
1046225382115917865,over auction?,,
1012567224747298878,did any nouners besides <@557727542149120010> get into 10ktf?,,
939901398714290186,"Hi , I can’t seem to find the glasses for for kids and studio1 Chanels on my phone, any ideas what to do?",,
1041288799264714822,We can’t chat in gen?,,
1066046619243515904,Is it going slower than expected,,
1001661992270037033,Toady you’re grabbing main account right?,,
948696666758860810,are all the others gonna complain since our logo crushes them?  love it,,
1009483039409176577,What do you guys think?,,
1071924415195005010,"Well, was a great call. You know if the spaces tweet is out for NOC tomorrow yet? Want to send the link to rocketman before I head to sleep",,
997154542674247753,anyone ever had issue bidding on a noun?,1,
874374583313113139,What do I buy?,,
1032019890850246677,"what did i just wake up to, time to do some catch-up dang",,
1054243576864849930,why does this picture of mine lose?? the head even just took a picture from the internet and cut NOUNS's head into it,,
944838718613753886,"Is there an issue limit for Nouns NFTs?
How long will the auction last?",1,
1071198560038703245,What is the most successful thing TNS does to bring in net new Nouns community members?  What works best in getting people to stick?,,
1022194417139994664,hbu?,,
991094806463799296,💙  which one? https://discord.com/channels/849745721544146955/931247256470953994/991064064622985247,,
971056623495811112,How did you nurture the community to make it this way? Is it because the goal is very ambitious,,
893072952315215932,???,,
1086180110501154857,not sure if i checked it properly but there are voters other than tns i think? lemme check from calabara,,
903012102904619038,is the right discord for HeadDao?,,
1033108553474514974,Not sure it’s working?,,
1005248095015153684,what do you mean when you say number list?,,
1011352819598635018,"You can search ""Unicode"" in the server, to check, though. Maybe also bring it up again?",,
1071090937645781063,<@959129955755757588> do you have the RT picker for today?,,
896867061920329728,Why does it need it,,
1019246112210690159,what happened to Ryan Nap <@930985786449481858>,,
989195644772163624,Not sure - can anybody else here who has done translation answer this?,,
1057551082538139679,"You can’t—anyone can submit anything—this happens across all prop house rounds. Go check them out—happens all the time, then it is up to the voters to vote on what they want. 🤷‍♂️",,
1009915826679320668,"Awesome 🙂 Thanks for your reply <@400168997779275778> 

Could you help me use it when it’s ready? I have two projects I’m exploring right now. 

Any general timeframe? (I won’t hold you to it  - just curious if it’ll be ready in like 1 week or 2+ months)",,
1030208837791260762,"people ask themselves ""why are fucking nouns on my beach""?",,
1051622784448602143,what signal do we want to send here?,,
941041190613159958,Who does the Nouns art?,1,
1017264490779250688,Reminds me of one I did recently,,
